Datum,Warengruppe,Umsatz,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,KielerWoche,rain_weather,snow_weather,Feiertag,Jahr,Season,Season_Temp_Category,Season_Temp_Fall_high,Season_Temp_Fall_low,Season_Temp_Fall_middle,Season_Temp_Fall_nan,Season_Temp_Spring_high,Season_Temp_Spring_low,Season_Temp_Spring_middle,Season_Temp_Summer_high,Season_Temp_Summer_low,Season_Temp_Summer_middle,Season_Temp_Winter_high,Season_Temp_Winter_low,Season_Temp_Winter_middle,Season_Temp_Winter_nan,Umsatz_predicted_one_week_ago,Wochentag,is_weekend,Warengruppe_1,Warengruppe_2,Warengruppe_3,Warengruppe_4,Warengruppe_5,Warengruppe_6
2013-10-30,1,121.506077008915,6.0,10.4375,10.0,61.0,0.0,1,0,0.0,,Fall,Fall_middle,False,False,True,False,False,False,False,False,False,False,False,False,False,False,125.816016210178,Wednesday,0,True,False,False,False,False,False
2013-10-31,1,133.723541287582,5.0,11.1625,13.0,21.0,0.0,0,0,0.0,,Fall,Fall_middle,False,False,True,False,False,False,False,False,False,False,False,False,False,False,123.163406361057,Thursday,0,True,False,False,False,False,False
2013-11-01,1,100.182160485504,8.0,10.625,9.0,63.0,0.0,1,0,0.0,,Fall,Fall_middle,False,False,True,False,False,False,False,False,False,False,False,False,False,False,113.661858634409,Friday,0,True,False,False,False,False,False
2013-11-02,1,149.172348030766,8.0,8.8875,3.0,63.0,0.0,1,0,0.0,,Fall,Fall_low,False,True,False,False,False,False,False,False,False,False,False,False,False,False,161.678805315967,Saturday,1,True,False,False,False,False,False
2013-11-03,1,97.4532740046654,6.0,10.7,15.0,21.0,0.0,0,0,0.0,,Fall,Fall_middle,False,False,True,False,False,False,False,False,False,False,False,False,False,False,102.355195816072,Sunday,1,True,False,False,False,False,False
2013-11-04,1,137.864260444157,7.0,6.8375,7.0,63.0,0.0,1,0,0.0,,Fall,Fall_low,False,True,False,False,False,False,False,False,False,False,False,False,False,False,129.482192717092,Monday,0,True,False,False,False,False,False
2013-11-05,1,103.700267261952,4.0,8.9,12.0,61.0,0.0,1,0,0.0,,Fall,Fall_low,False,True,False,False,False,False,False,False,False,False,False,False,False,False,112.285893935052,Tuesday,0,True,False,False,False,False,False
2013-11-06,1,109.097001107423,4.0,8.1375,12.0,63.0,0.0,1,0,0.0,,Fall,Fall_low,False,True,False,False,False,False,False,False,False,False,False,False,False,False,121.506077008915,Wednesday,0,True,False,False,False,False,False
2013-11-07,1,118.470603286455,6.0,9.5,10.0,61.0,0.0,1,0,0.0,,Fall,Fall_middle,False,False,True,False,False,False,False,False,False,False,False,False,False,False,133.723541287582,Thursday,0,True,False,False,False,False,False
2013-11-08,1,132.796244239256,3.0,9.325,9.0,,0.0,0,0,0.0,,Fall,Fall_middle,False,False,True,False,False,False,False,False,False,False,False,False,False,False,100.182160485504,Friday,0,True,False,False,False,False,False
2013-11-09,1,99.9317959514759,5.0,7.7,16.0,63.0,0.0,1,0,0.0,,Fall,Fall_low,False,True,False,False,False,False,False,False,False,False,False,False,False,False,149.172348030766,Saturday,1,True,False,False,False,False,False
2013-11-10,1,108.561660295105,2.0,6.9875,12.0,63.0,0.0,1,0,0.0,,Fall,Fall_low,False,True,False,False,False,False,False,False,False,False,False,False,False,False,97.4532740046654,Sunday,1,True,False,False,False,False,False
2013-11-11,1,124.580485617569,2.0,8.3125,5.0,,0.0,0,0,0.0,,Fall,Fall_low,False,True,False,False,False,False,False,False,False,False,False,False,False,False,137.864260444157,Monday,0,True,False,False,False,False,False
2013-11-12,1,111.970870543294,7.0,5.9375,9.0,61.0,0.0,1,0,0.0,,Fall,Fall_low,False,True,False,False,False,False,False,False,False,False,False,False,False,False,103.700267261952,Tuesday,0,True,False,False,False,False,False
2013-11-13,1,78.0382483442215,1.0,8.8,12.0,0.0,0.0,0,0,0.0,,Fall,Fall_low,False,True,False,False,False,False,False,False,False,False,False,False,False,False,109.097001107423,Wednesday,0,True,False,False,False,False,False
2013-11-14,1,121.180219705286,5.0,6.9375,9.0,21.0,0.0,0,0,0.0,,Fall,Fall_low,False,True,False,False,False,False,False,False,False,False,False,False,False,False,118.470603286455,Thursday,0,True,False,False,False,False,False
2013-11-15,1,122.76929773359,7.0,6.45,6.0,21.0,0.0,0,0,0.0,,Fall,Fall_low,False,True,False,False,False,False,False,False,False,False,False,False,False,False,132.796244239256,Friday,0,True,False,False,False,False,False
2013-11-16,1,126.793397398979,8.0,8.875,12.0,,0.0,0,0,0.0,,Fall,Fall_low,False,True,False,False,False,False,False,False,False,False,False,False,False,False,99.9317959514759,Saturday,1,True,False,False,False,False,False
2013-11-17,1,74.3945185864517,2.0,8.8875,8.0,0.0,0.0,0,0,0.0,,Fall,Fall_low,False,True,False,False,False,False,False,False,False,False,False,False,False,False,108.561660295105,Sunday,1,True,False,False,False,False,False
2013-11-18,1,129.109032642028,7.0,6.65,5.0,63.0,0.0,1,0,0.0,,Fall,Fall_low,False,True,False,False,False,False,False,False,False,False,False,False,False,False,124.580485617569,Monday,0,True,False,False,False,False,False
2013-11-19,1,106.906118646237,8.0,5.8375,8.0,61.0,0.0,1,0,0.0,,Fall,Fall_low,False,True,False,False,False,False,False,False,False,False,False,False,False,False,111.970870543294,Tuesday,0,True,False,False,False,False,False
2013-11-20,1,124.324612351715,6.0,3.85,6.0,,0.0,0,0,0.0,,Fall,Fall_low,False,True,False,False,False,False,False,False,False,False,False,False,False,False,78.0382483442215,Wednesday,0,True,False,False,False,False,False
2013-11-21,1,144.359927455555,2.0,3.275,8.0,10.0,0.0,0,0,0.0,,Fall,Fall_low,False,True,False,False,False,False,False,False,False,False,False,False,False,False,121.180219705286,Thursday,0,True,False,False,False,False,False
2013-11-22,1,107.962731413831,7.0,5.375,10.0,21.0,0.0,0,0,0.0,,Fall,Fall_low,False,True,False,False,False,False,False,False,False,False,False,False,False,False,122.76929773359,Friday,0,True,False,False,False,False,False
2013-11-23,1,96.5196766761341,3.0,4.9125,6.0,,0.0,0,0,0.0,,Fall,Fall_low,False,True,False,False,False,False,False,False,False,False,False,False,False,False,126.793397398979,Saturday,1,True,False,False,False,False,False
2013-11-24,1,76.4120061231823,0.0,4.6,16.0,,0.0,0,0,0.0,,Fall,Fall_low,False,True,False,False,False,False,False,False,False,False,False,False,False,False,74.3945185864517,Sunday,1,True,False,False,False,False,False
2013-11-25,1,129.81992805086,0.0,3.7,10.0,,0.0,0,0,0.0,,Fall,Fall_low,False,True,False,False,False,False,False,False,False,False,False,False,False,False,129.109032642028,Monday,0,True,False,False,False,False,False
2013-11-26,1,123.431703158233,2.0,2.3125,6.0,,0.0,0,0,0.0,,Fall,Fall_low,False,True,False,False,False,False,False,False,False,False,False,False,False,False,106.906118646237,Tuesday,0,True,False,False,False,False,False
2013-11-27,1,93.5321454303922,8.0,7.3125,12.0,61.0,0.0,1,0,0.0,,Fall,Fall_low,False,True,False,False,False,False,False,False,False,False,False,False,False,False,124.324612351715,Wednesday,0,True,False,False,False,False,False
2013-11-28,1,128.842426194061,2.0,8.025,18.0,,0.0,0,0,0.0,,Fall,Fall_low,False,True,False,False,False,False,False,False,False,False,False,False,False,False,144.359927455555,Thursday,0,True,False,False,False,False,False
2013-11-29,1,104.966463375073,8.0,5.9875,11.0,63.0,0.0,1,0,0.0,,Fall,Fall_low,False,True,False,False,False,False,False,False,False,False,False,False,False,False,107.962731413831,Friday,0,True,False,False,False,False,False
2013-11-30,1,104.09003869481,7.0,5.525,10.0,20.0,0.0,0,0,0.0,,Fall,Fall_low,False,True,False,False,False,False,False,False,False,False,False,False,False,False,96.5196766761341,Saturday,1,True,False,False,False,False,False
2013-12-01,1,68.0762231823542,5.0,8.6625,20.0,61.0,0.0,1,0,0.0,,Winter,Winter_high,False,False,False,False,False,False,False,False,False,False,True,False,False,False,76.4120061231823,Sunday,1,True,False,False,False,False,False
2013-12-02,1,113.931498716313,0.0,3.0625,4.0,10.0,0.0,0,0,0.0,,Winter,Winter_middle,False,False,False,False,False,False,False,False,False,False,False,False,True,False,129.81992805086,Monday,0,True,False,False,False,False,False
2013-12-03,1,94.7658652080226,8.0,1.7125,6.0,28.0,0.0,0,0,0.0,,Winter,Winter_middle,False,False,False,False,False,False,False,False,False,False,False,False,True,False,123.431703158233,Tuesday,0,True,False,False,False,False,False
2013-12-04,1,128.922855106228,7.0,5.85,11.0,63.0,0.0,1,0,0.0,,Winter,Winter_high,False,False,False,False,False,False,False,False,False,False,True,False,False,False,93.5321454303922,Wednesday,0,True,False,False,False,False,False
2013-12-05,1,120.974699669869,7.0,4.4625,24.0,63.0,0.0,1,0,0.0,,Winter,Winter_middle,False,False,False,False,False,False,False,False,False,False,False,False,True,False,128.842426194061,Thursday,0,True,False,False,False,False,False
2013-12-06,1,112.015650593347,6.0,1.7875,25.0,73.0,0.0,0,1,0.0,,Winter,Winter_middle,False,False,False,False,False,False,False,False,False,False,False,False,True,False,104.966463375073,Friday,0,True,False,False,False,False,False
2013-12-07,1,121.408564819885,5.0,1.0,11.0,22.0,0.0,0,0,0.0,,Winter,Winter_middle,False,False,False,False,False,False,False,False,False,False,False,False,True,False,104.09003869481,Saturday,1,True,False,False,False,False,False
2013-12-08,1,36.2650169585334,8.0,6.975,16.0,63.0,0.0,1,0,0.0,,Winter,Winter_high,False,False,False,False,False,False,False,False,False,False,True,False,False,False,68.0762231823542,Sunday,1,True,False,False,False,False,False
2013-12-09,1,134.680550018524,7.0,9.2375,10.0,45.0,0.0,0,0,0.0,,Winter,Winter_high,False,False,False,False,False,False,False,False,False,False,True,False,False,False,113.931498716313,Monday,0,True,False,False,False,False,False
2013-12-10,1,104.352034970751,7.0,7.1875,8.0,61.0,0.0,1,0,0.0,,Winter,Winter_high,False,False,False,False,False,False,False,False,False,False,True,False,False,False,94.7658652080226,Tuesday,0,True,False,False,False,False,False
2013-12-11,1,85.9079819233536,7.0,5.025,9.0,10.0,0.0,0,0,0.0,,Winter,Winter_middle,False,False,False,False,False,False,False,False,False,False,False,False,True,False,128.922855106228,Wednesday,0,True,False,False,False,False,False
2013-12-12,1,88.2075449690532,8.0,2.525,8.0,28.0,0.0,0,0,0.0,,Winter,Winter_middle,False,False,False,False,False,False,False,False,False,False,False,False,True,False,120.974699669869,Thursday,0,True,False,False,False,False,False
2013-12-13,1,85.5324935340658,7.0,3.5375,6.0,61.0,0.0,1,0,0.0,,Winter,Winter_middle,False,False,False,False,False,False,False,False,False,False,False,False,True,False,112.015650593347,Friday,0,True,False,False,False,False,False
2013-12-14,1,120.787742012371,7.0,3.0125,7.0,61.0,0.0,1,0,0.0,,Winter,Winter_middle,False,False,False,False,False,False,False,False,False,False,False,False,True,False,121.408564819885,Saturday,1,True,False,False,False,False,False
2013-12-15,1,71.5352172710921,8.0,7.925,12.0,61.0,0.0,1,0,0.0,,Winter,Winter_high,False,False,False,False,False,False,False,False,False,False,True,False,False,False,36.2650169585334,Sunday,1,True,False,False,False,False,False
2013-12-16,1,120.791211521354,8.0,8.775,12.0,,0.0,0,0,0.0,,Winter,Winter_high,False,False,False,False,False,False,False,False,False,False,True,False,False,False,134.680550018524,Monday,0,True,False,False,False,False,False
2013-12-17,1,74.6283250889016,8.0,4.95,8.0,61.0,0.0,1,0,0.0,,Winter,Winter_middle,False,False,False,False,False,False,False,False,False,False,False,False,True,False,104.352034970751,Tuesday,0,True,False,False,False,False,False
2013-12-18,1,86.4115250991858,7.0,6.85,8.0,10.0,0.0,0,0,0.0,,Winter,Winter_high,False,False,False,False,False,False,False,False,False,False,True,False,False,False,85.9079819233536,Wednesday,0,True,False,False,False,False,False
2013-12-19,1,101.589644453608,7.0,7.4,10.0,63.0,0.0,1,0,0.0,,Winter,Winter_high,False,False,False,False,False,False,False,False,False,False,True,False,False,False,88.2075449690532,Thursday,0,True,False,False,False,False,False
2013-12-20,1,114.601001275823,7.0,5.2875,10.0,61.0,0.0,1,0,0.0,,Winter,Winter_middle,False,False,False,False,False,False,False,False,False,False,False,False,True,False,85.5324935340658,Friday,0,True,False,False,False,False,False
2013-12-21,1,124.541759682586,8.0,6.5625,13.0,63.0,0.0,1,0,0.0,,Winter,Winter_high,False,False,False,False,False,False,False,False,False,False,True,False,False,False,120.787742012371,Saturday,1,True,False,False,False,False,False
2013-12-22,1,41.7300439888931,7.0,8.1375,12.0,61.0,0.0,1,0,0.0,,Winter,Winter_high,False,False,False,False,False,False,False,False,False,False,True,False,False,False,71.5352172710921,Sunday,1,True,False,False,False,False,False
2013-12-23,1,183.608991270752,3.0,5.4875,10.0,,0.0,0,0,0.0,,Winter,Winter_middle,False,False,False,False,False,False,False,False,False,False,False,False,True,False,120.791211521354,Monday,0,True,False,False,False,False,False
2013-12-24,1,220.330670230618,7.0,11.4375,18.0,61.0,0.0,1,0,0.0,,Winter,Winter_high,False,False,False,False,False,False,False,False,False,False,True,False,False,False,74.6283250889016,Tuesday,0,True,False,False,False,False,False
2013-12-27,1,152.367434643543,7.0,5.7625,15.0,63.0,0.0,1,0,0.0,,Winter,Winter_high,False,False,False,False,False,False,False,False,False,False,True,False,False,False,86.4115250991858,Friday,0,True,False,False,False,False,False
2013-12-29,1,131.267289010755,7.0,5.7125,9.0,63.0,0.0,1,0,0.0,,Winter,Winter_high,False,False,False,False,False,False,False,False,False,False,True,False,False,False,101.589644453608,Sunday,1,True,False,False,False,False,False
2013-12-30,1,126.58984459848,4.0,4.75,11.0,10.0,0.0,0,0,0.0,,Winter,Winter_middle,False,False,False,False,False,False,False,False,False,False,False,False,True,False,114.601001275823,Monday,0,True,False,False,False,False,False
2013-12-31,1,211.390838466052,4.0,5.0375,7.0,,0.0,0,0,0.0,,Winter,Winter_middle,False,False,False,False,False,False,False,False,False,False,False,False,True,False,124.541759682586,Tuesday,0,True,False,False,False,False,False
2014-01-02,1,153.166492227541,7.0,6.25,9.0,63.0,0.0,1,0,0.0,,Winter,Winter_high,False,False,False,False,False,False,False,False,False,False,True,False,False,False,41.7300439888931,Thursday,0,True,False,False,False,False,False
2014-01-03,1,109.484763536521,7.0,6.8375,10.0,63.0,0.0,1,0,0.0,,Winter,Winter_high,False,False,False,False,False,False,False,False,False,False,True,False,False,False,183.608991270752,Friday,0,True,False,False,False,False,False
2014-01-04,1,116.250540066432,5.0,6.9375,11.0,,0.0,0,0,0.0,,Winter,Winter_high,False,False,False,False,False,False,False,False,False,False,True,False,False,False,220.330670230618,Saturday,1,True,False,False,False,False,False
2014-01-05,1,67.7899909491401,7.0,6.1875,11.0,63.0,0.0,1,0,0.0,,Winter,Winter_high,False,False,False,False,False,False,False,False,False,False,True,False,False,False,152.367434643543,Sunday,1,True,False,False,False,False,False
2014-01-06,1,146.911067784297,7.0,7.9125,11.0,65.0,0.0,1,0,0.0,,Winter,Winter_high,False,False,False,False,False,False,False,False,False,False,True,False,False,False,131.267289010755,Monday,0,True,False,False,False,False,False
2014-01-07,1,147.5457609484,7.0,10.4375,13.0,,0.0,0,0,0.0,,Winter,Winter_high,False,False,False,False,False,False,False,False,False,False,True,False,False,False,126.58984459848,Tuesday,0,True,False,False,False,False,False
2014-01-08,1,99.9068767897401,7.0,8.6375,15.0,63.0,0.0,1,0,0.0,,Winter,Winter_high,False,False,False,False,False,False,False,False,False,False,True,False,False,False,211.390838466052,Wednesday,0,True,False,False,False,False,False
2014-01-09,1,113.541525918277,7.0,9.6125,16.0,61.0,0.0,1,0,0.0,,Winter,Winter_high,False,False,False,False,False,False,False,False,False,False,True,False,False,False,153.166492227541,Thursday,0,True,False,False,False,False,False
2014-01-10,1,119.05554059635,7.0,6.6375,17.0,61.0,0.0,1,0,0.0,,Winter,Winter_high,False,False,False,False,False,False,False,False,False,False,True,False,False,False,109.484763536521,Friday,0,True,False,False,False,False,False
2014-01-11,1,127.95986526115,7.0,5.5875,18.0,63.0,0.0,1,0,0.0,,Winter,Winter_high,False,False,False,False,False,False,False,False,False,False,True,False,False,False,116.250540066432,Saturday,1,True,False,False,False,False,False
2014-01-12,1,83.4017498521773,2.0,5.525,16.0,21.0,0.0,0,0,0.0,,Winter,Winter_high,False,False,False,False,False,False,False,False,False,False,True,False,False,False,67.7899909491401,Sunday,1,True,False,False,False,False,False
2014-01-13,1,103.994034974792,8.0,3.1375,10.0,69.0,0.0,0,1,0.0,,Winter,Winter_middle,False,False,False,False,False,False,False,False,False,False,False,False,True,False,146.911067784297,Monday,0,True,False,False,False,False,False
2014-01-14,1,166.347532764571,6.0,4.225,6.0,28.0,0.0,0,0,0.0,,Winter,Winter_middle,False,False,False,False,False,False,False,False,False,False,False,False,True,False,147.5457609484,Tuesday,0,True,False,False,False,False,False
2014-01-15,1,139.042567223334,7.0,3.228571,7.0,28.0,0.0,0,0,0.0,,Winter,Winter_middle,False,False,False,False,False,False,False,False,False,False,False,False,True,False,99.9068767897401,Wednesday,0,True,False,False,False,False,False
2014-01-16,1,117.779119691395,8.0,2.7375,9.0,63.0,0.0,1,0,0.0,,Winter,Winter_middle,False,False,False,False,False,False,False,False,False,False,False,False,True,False,113.541525918277,Thursday,0,True,False,False,False,False,False
2014-01-17,1,94.7938386484339,7.0,6.7375,4.0,61.0,0.0,1,0,0.0,,Winter,Winter_high,False,False,False,False,False,False,False,False,False,False,True,False,False,False,119.05554059635,Friday,0,True,False,False,False,False,False
2014-01-18,1,102.633649837911,7.0,5.8875,8.0,61.0,0.0,1,0,0.0,,Winter,Winter_high,False,False,False,False,False,False,False,False,False,False,True,False,False,False,127.95986526115,Saturday,1,True,False,False,False,False,False
